subject,method,lam_p,sigma_min,sigma_max,PSNR,HFEN,SSIM
74,SL0,0.077,0.3,5.0,23.51320009852596,0.27371777334164227,0.5893564719219118
74,Zero-filled,,,,23.413612541283445,0.2739251529905483,0.5875027578778678
75,ISRSL0_wiener,0.077,0.3,5.0,26.62088415007341,0.24108359315634156,0.7821031174457236
75,ISRSL0_BM3D,0.077,0.3,5.0,26.757672766643175,0.20788401059975734,0.7528248056596443
75,SL0,0.077,0.3,5.0,23.091719477490958,0.28278962008326736,0.6178965124111881
75,Zero-filled,,,,22.999810867617306,0.2829485663809581,0.6162143813391343
76,ISRSL0_wiener,0.077,0.3,5.0,28.894306204198227,0.22245276993123148,0.8108442466798613
76,ISRSL0_BM3D,0.077,0.3,5.0,28.753689680317784,0.1931551689454511,0.7768173248262573
76,SL0,0.077,0.3,5.0,25.16771395843877,0.2592087149671433,0.6437585497047792
76,Zero-filled,,,,25.078350145022434,0.2593167908217921,0.6423538799127124
77,ISRSL0_wiener,0.077,0.3,5.0,26.935035808075263,0.23311526453065756,0.7941320731963173
77,ISRSL0_BM3D,0.077,0.3,5.0,26.95927990734354,0.19481873016735005,0.7637376758397811
77,SL0,0.077,0.3,5.0,24.219899090034488,0.2736678088534133,0.631601196639757
77,Zero-filled,,,,24.111766563411322,0.2738184208569712,0.6298639581851163
78,ISRSL0_wiener,0.077,0.3,5.0,28.91802615605537,0.2625692093059305,0.8365863045505387
78,ISRSL0_BM3D,0.077,0.3,5.0,28.978279635140176,0.22699463227320382,0.8095429853757552
78,SL0,0.077,0.3,5.0,27.0634651263345,0.28728960149388516,0.7022827179447201
78,Zero-filled,,,,26.966487961461596,0.2873447135606753,0.7012931859204974
79,ISRSL0_wiener,0.077,0.3,5.0,26.306967970288753,0.2388617516861604,0.7769956810378459
79,ISRSL0_BM3D,0.077,0.3,5.0,25.475403409752765,0.20340190446990036,0.7257798290451468
79,SL0,0.077,0.3,5.0,25.0268280135802,0.27790021429778633,0.6329819355068069
79,Zero-filled,,,,24.93403393133984,0.27801706773666046,0.6315341882396717
80,ISRSL0_wiener,0.077,0.3,5.0,29.132173504674785,0.24968706395506537,0.8114183916776735
80,ISRSL0_BM3D,0.077,0.3,5.0,28.521212014762014,0.21007457804199195,0.7742238380509071
80,SL0,0.077,0.3,5.0,26.55442178326112,0.2769288139929549,0.6623127631855747
80,Zero-filled,,,,26.456040775203682,0.2770187850076643,0.6609755085340709
81,ISRSL0_wiener,0.077,0.3,5.0,27.100777791005775,0.22509097763891597,0.8351364644841216
81,ISRSL0_BM3D,0.077,0.3,5.0,27.878833593401325,0.19546726864505876,0.8056436826150959
81,SL0,0.077,0.3,5.0,25.356790327326735,0.24584022488688845,0.6920561327292732
81,Zero-filled,,,,25.23890487007189,0.24592435058812215,0.6907210742313569
82,ISRSL0_wiener,0.077,0.3,5.0,28.914145834606856,0.24633587918140396,0.8111424908750143
82,ISRSL0_BM3D,0.077,0.3,5.0,28.461209877102345,0.20783546986961643,0.7721983250650725
82,SL0,0.077,0.3,5.0,25.25735288964073,0.2872234307963838,0.635665172179435
82,Zero-filled,,,,25.15568096408716,0.287348731840252,0.6341335088261807
83,ISRSL0_wiener,0.077,0.3,5.0,32.75650178228688,0.2150826759927843,0.8638962047447276
83,ISRSL0_BM3D,0.077,0.3,5.0,31.593222055334728,0.18531968908995863,0.8466261882305517
83,SL0,0.077,0.3,5.0,30.21425533041656,0.23408085967679235,0.7620888042642031
83,Zero-filled,,,,30.15959452828888,0.23410683586357897,0.7613623215817886
84,ISRSL0_wiener,0.077,0.3,5.0,26.68733975775893,0.2358148060192177,0.8061977491341142
84,ISRSL0_BM3D,0.077,0.3,5.0,25.29844510513734,0.19914477218209212,0.7560733912758646
84,SL0,0.077,0.3,5.0,24.04342474256194,0.2653285837590823,0.6528117306566094
84,Zero-filled,,,,23.921199737194275,0.265463912253984,0.6510964903497211
85,ISRSL0_wiener,0.077,0.3,5.0,31.17913161176262,0.2783023551890708,0.8647006935293516
85,ISRSL0_BM3D,0.077,0.3,5.0,31.040506897312113,0.24405007363244383,0.8491896992777233
85,SL0,0.077,0.3,5.0,28.593382651869224,0.3036391189674387,0.7397646707080646
85,Zero-filled,,,,28.507210776033055,0.3036705748887937,0.738879427842189
86,ISRSL0_wiener,0.077,0.3,5.0,27.598944392710628,0.25362763254159304,0.8113405077101912
86,ISRSL0_BM3D,0.077,0.3,5.0,28.247172931326617,0.22285423607815602,0.7926364242393162
86,SL0,0.077,0.3,5.0,24.668416411254253,0.2861859465124709,0.6634238404601951
86,Zero-filled,,,,24.559724369858085,0.28629868168070033,0.6619976361866938
87,ISRSL0_wiener,0.077,0.3,5.0,31.380001926392318,0.13942990827550544,0.8581340540039536
87,ISRSL0_BM3D,0.077,0.3,5.0,30.343458760974613,0.11884184315154556,0.8384566059898586
87,SL0,0.077,0.3,5.0,23.536538158699678,0.1777248121537034,0.65870787704058
87,Zero-filled,,,,23.465019987445743,0.17788291939462836,0.6570106138607071
88,ISRSL0_wiener,0.077,0.3,5.0,28.02396003080084,0.20510008126052784,0.8225413815209451
88,ISRSL0_BM3D,0.077,0.3,5.0,26.68097413907402,0.1690112190610541,0.766328442749018
88,SL0,0.077,0.3,5.0,24.040933290986413,0.242284855043136,0.6354865771422527
88,Zero-filled,,,,23.944922109259984,0.24243694078467906,0.6337137744770788
89,ISRSL0_wiener,0.077,0.3,5.0,29.215813638000245,0.251996393747361,0.7862375268762595
89,ISRSL0_BM3D,0.077,0.3,5.0,27.795999324744663,0.22347368981219606,0.7232734818442376
89,SL0,0.077,0.3,5.0,25.98228127545748,0.2955362633963154,0.6135141262005445
89,Zero-filled,,,,25.915903513729987,0.29562900543243825,0.6123580738395962
90,ISRSL0_wiener,0.077,0.3,5.0,28.658543893734844,0.18600904733978876,0.8107743491917463
90,ISRSL0_BM3D,0.077,0.3,5.0,27.859211471763643,0.15529857558731522,0.7737752390621885
90,SL0,0.077,0.3,5.0,24.685435131191362,0.22371490358014923,0.6317821080121351
90,Zero-filled,,,,24.59816909854429,0.2238639778364697,0.630218825109757
91,ISRSL0_wiener,0.077,0.3,5.0,30.303482178957033,0.2322217350194541,0.8549353542950334
91,ISRSL0_BM3D,0.077,0.3,5.0,29.23656538125867,0.2066086521249203,0.8205206087187613
91,SL0,0.077,0.3,5.0,27.9105469360223,0.271984564243777,0.7179806822045992
91,Zero-filled,,,,27.805544780028818,0.2720356680797249,0.716742900426688
92,ISRSL0_wiener,0.077,0.3,5.0,31.74739499674114,0.2221902399905991,0.8692009868575526
92,ISRSL0_BM3D,0.077,0.3,5.0,29.982161392470456,0.1848840837443869,0.7896780340958401
92,SL0,0.077,0.3,5.0,27.994610795677495,0.2675717349706242,0.6771217350194952
92,Zero-filled,,,,27.920250217889166,0.26762193071162177,0.6758231957796731
93,ISRSL0_wiener,0.077,0.3,5.0,32.610687955072564,0.20162886075257738,0.9044351218566352
93,ISRSL0_BM3D,0.077,0.3,5.0,29.83186025186722,0.1704481007449122,0.8105698365721753
93,SL0,0.077,0.3,5.0,28.445279650229843,0.2342233945217953,0.7133770873684697
93,Zero-filled,,,,28.31257562733558,0.23425896648958272,0.7120389976911491
94,ISRSL0_wiener,0.077,0.3,5.0,31.187515329964803,0.2537559949811345,0.8531794827083093
94,ISRSL0_BM3D,0.077,0.3,5.0,30.44975430326819,0.22168839527654416,0.8023210066531374
94,SL0,0.077,0.3,5.0,28.417091263095845,0.2864994448936668,0.6981111440317403
94,Zero-filled,,,,28.404628512860818,0.28651899408798226,0.6972813522223268
95,ISRSL0_wiener,0.077,0.3,5.0,25.70429320977666,0.22580126344053122,0.7954765345317946
95,ISRSL0_BM3D,0.077,0.3,5.0,24.037092649917998,0.18314681135391386,0.7143978399250233
95,SL0,0.077,0.3,5.0,23.0203057681792,0.2676472106431557,0.6022451121231986
95,Zero-filled,,,,22.921153781680758,0.267834710414484,0.6002784043482171
96,ISRSL0_wiener,0.077,0.3,5.0,26.3092159570989,0.21175478589188731,0.8307026786116729
96,ISRSL0_BM3D,0.077,0.3,5.0,26.05575204151778,0.1716266635755121,0.7875140663503701
96,SL0,0.077,0.3,5.0,25.54698997677574,0.2511120298124962,0.6784272841328947
96,Zero-filled,,,,25.445528330531214,0.251213281809465,0.6768549272131663
97,ISRSL0_wiener,0.077,0.3,5.0,30.31751113441327,0.22905650761296098,0.8554020739746772
97,ISRSL0_BM3D,0.077,0.3,5.0,28.525293373327337,0.18954797136579393,0.7690692365346073
97,SL0,0.077,0.3,5.0,26.59765964581708,0.27194680777542396,0.6436878156651819
97,Zero-filled,,,,26.50097017323695,0.27203351496631084,0.6421015655413138
98,ISRSL0_wiener,0.077,0.3,5.0,31.982105974087062,0.21594037257386045,0.8902981900159449
98,ISRSL0_BM3D,0.077,0.3,5.0,29.138986139657046,0.17950236182138155,0.7986126183087736
98,SL0,0.077,0.3,5.0,27.67980946973704,0.2593726964393114,0.6868530764022994
98,Zero-filled,,,,27.569814213519077,0.259429519967302,0.6854479469438275
99,ISRSL0_wiener,0.077,0.3,5.0,29.03258693405457,0.2370642628153178,0.8464290786956995
99,ISRSL0_BM3D,0.077,0.3,5.0,28.712476196511737,0.20482511024067898,0.7884873836197039
99,SL0,0.077,0.3,5.0,26.03716146072827,0.28494225683783,0.661146230011594
99,Zero-filled,,,,25.930152024755376,0.2850307654003502,0.65960346848566
100,ISRSL0_wiener,0.077,0.3,5.0,29.38637452965243,0.21559599112528854,0.8498889854051809
100,ISRSL0_BM3D,0.077,0.3,5.0,29.382500445323267,0.18149816297573856,0.8006510180022337
100,SL0,0.077,0.3,5.0,25.264706399171075,0.2640557056738235,0.6499707252936225
100,Zero-filled,,,,25.171403453929962,0.26415726189263955,0.6484598342081087
101,ISRSL0_wiener,0.077,0.3,5.0,32.397694020048675,0.23479319876630544,0.8879992753809518
101,ISRSL0_BM3D,0.077,0.3,5.0,31.303645907578353,0.2006745306675409,0.8339925233610463
101,SL0,0.077,0.3,5.0,28.65023405524647,0.26799611845760074,0.7141338710643451
101,Zero-filled,,,,28.562660930326764,0.26803282234968107,0.7130857512888522
102,ISRSL0_wiener,0.077,0.3,5.0,26.31588672041896,0.26034187726183977,0.7865808366596222
102,ISRSL0_BM3D,0.077,0.3,5.0,24.175021145004635,0.21356275417681203,0.6895581581692013
102,SL0,0.077,0.3,5.0,21.83829284162303,0.32149549587604165,0.5490838833285396
102,Zero-filled,,,,21.737097282256464,0.32172420943321134,0.547061378890749
103,ISRSL0_wiener,0.077,0.3,5.0,26.704770126966633,0.22985885515993879,0.8343333026987304
103,ISRSL0_BM3D,0.077,0.3,5.0,27.780994028116346,0.1917868769243647,0.802846442791194
103,SL0,0.077,0.3,5.0,23.25439086576216,0.27092206097677546,0.6361586275830878
103,Zero-filled,,,,23.175600171092118,0.2710427265121204,0.6347178992478265
104,ISRSL0_wiener,0.077,0.3,5.0,28.968838956617674,0.2764323339033156,0.8421262840819962
104,ISRSL0_BM3D,0.077,0.3,5.0,27.961339234697217,0.2407191703595028,0.76689410920363
104,SL0,0.077,0.3,5.0,26.71507586992897,0.32886084515877795,0.659067910711269
104,Zero-filled,,,,26.62889764538825,0.32890506403794884,0.6579165776851024
105,ISRSL0_wiener,0.077,0.3,5.0,29.065024166533263,0.28638866038927285,0.8538822262686071
105,ISRSL0_BM3D,0.077,0.3,5.0,29.91889436287954,0.24094556625324778,0.8077413798964416
105,SL0,0.077,0.3,5.0,26.200152888239803,0.3214825975817323,0.6737994740518396
105,Zero-filled,,,,26.096774760472666,0.3215328688135563,0.6726971311702031
MEAN,ISRSL0_wiener,0.077,,,28.68,0.243,0.828
MEAN,ISRSL0_BM3D,0.077,,,27.78,0.206,0.772
MEAN,SL0,0.077,,,25.36,0.284,0.648
MEAN,Zero-filled,,,,25.26,0.284,0.647
