subject,method,lam_p,sigma_min,sigma_max,PSNR,HFEN,SSIM
74,ISRSL0_BM3D,0.077,0.3,5.0,23.547685205104916,0.29331825744097084,0.6862851744082495
74,SL0,0.077,0.3,5.0,21.397436237607206,0.31061101444886124,0.5887303749081984
74,Zero-filled,,,,20.704363026266833,0.31094175155771636,0.5799657508680133
75,ISRSL0_wiener,0.077,0.3,5.0,27.05850633401336,0.2956406806068041,0.7535282504377976
75,ISRSL0_BM3D,0.077,0.3,5.0,27.69087428590636,0.2757827581760831,0.750005526588769
75,SL0,0.077,0.3,5.0,26.27021570551296,0.2898293498751071,0.6550361389288334
75,Zero-filled,,,,26.19989946047717,0.2898542090565772,0.6529201243996409
76,ISRSL0_wiener,0.077,0.3,5.0,25.3938650892424,0.3376878449434378,0.7044710928437325
76,ISRSL0_BM3D,0.077,0.3,5.0,25.94440847921674,0.31851034580317317,0.6968326058179966
76,SL0,0.077,0.3,5.0,24.670132371596686,0.33042683362088654,0.6156842585611048
76,Zero-filled,,,,24.77448797513098,0.3304447116195077,0.6141768284848501
77,ISRSL0_wiener,0.077,0.3,5.0,17.182406293753075,0.35231243363691556,0.6332887280247186
77,ISRSL0_BM3D,0.077,0.3,5.0,15.778267614870705,0.33237933513826085,0.5749579609530237
77,SL0,0.077,0.3,5.0,14.82839194018759,0.3358966461940064,0.4979338966901573
77,Zero-filled,,,,14.360621352531854,0.336676195991404,0.4893380702185891
78,ISRSL0_wiener,0.077,0.3,5.0,26.801015860214818,0.21895548812829818,0.7773689077723454
78,ISRSL0_BM3D,0.077,0.3,5.0,26.36222033030267,0.20287928223855617,0.7872045649099996
78,SL0,0.077,0.3,5.0,17.311877991836162,0.2240229843292384,0.5730706940018443
78,Zero-filled,,,,16.83950811157741,0.22476576147149174,0.5612128883331998
79,ISRSL0_wiener,0.077,0.3,5.0,25.24618490047406,0.7095308895669702,0.42826825390679846
79,ISRSL0_BM3D,0.077,0.3,5.0,19.98543234213468,0.7106287806325621,0.43592830567621876
79,SL0,0.077,0.3,5.0,20.76535732022963,0.6772730943311351,0.4700273832551504
79,Zero-filled,,,,19.75911028273805,0.6777421484064315,0.46867218152402457
80,ISRSL0_wiener,0.077,0.3,5.0,29.870466427479926,0.18307293157098176,0.8079023494128097
80,ISRSL0_BM3D,0.077,0.3,5.0,29.915536585534753,0.17394010665174262,0.81784193387411
80,SL0,0.077,0.3,5.0,28.7788154925796,0.1818140695927193,0.7326141423344747
80,Zero-filled,,,,28.569375202369404,0.18184413891694387,0.7312644253473861
81,ISRSL0_wiener,0.077,0.3,5.0,25.45298851313469,0.28945419520764193,0.7216425486091794
81,ISRSL0_BM3D,0.077,0.3,5.0,25.927723189209853,0.2752305353801174,0.7146998887641901
81,SL0,0.077,0.3,5.0,24.54989843103265,0.28276864723714207,0.6149091466667742
81,Zero-filled,,,,24.29363316224673,0.282831619126197,0.6130960424627019
82,ISRSL0_wiener,0.077,0.3,5.0,19.630452442364177,0.4507587745120981,0.6099534008330766
82,ISRSL0_BM3D,0.077,0.3,5.0,18.00697013489319,0.4308991548503359,0.597682831037245
82,SL0,0.077,0.3,5.0,19.0253807627752,0.4251236517070465,0.5751824652559091
82,Zero-filled,,,,17.34669234730949,0.42589990350445456,0.5620046780126297
83,ISRSL0_wiener,0.077,0.3,5.0,26.951392643615538,0.26473352410709655,0.7725415428766402
83,ISRSL0_BM3D,0.077,0.3,5.0,25.067810502101715,0.2502676565754013,0.7360412524943292
83,SL0,0.077,0.3,5.0,20.51253688768906,0.27238383803337435,0.583507298849565
83,Zero-filled,,,,19.923741325046336,0.27274958308662056,0.5736432606057513
84,ISRSL0_wiener,0.077,0.3,5.0,30.353570039215633,0.2613698060562899,0.7700299172950037
84,ISRSL0_BM3D,0.077,0.3,5.0,28.751671697943184,0.2476511905249234,0.7779919405510537
84,SL0,0.077,0.3,5.0,25.580924659289053,0.2631164300526097,0.6601101303876974
84,Zero-filled,,,,24.943315972046666,0.26325330966609445,0.6541638472053649
85,ISRSL0_wiener,0.077,0.3,5.0,25.875260169771884,0.2966113570791269,0.7147026018599268
85,ISRSL0_BM3D,0.077,0.3,5.0,25.258574696942556,0.27845186622042944,0.7201814997748107
85,SL0,0.077,0.3,5.0,23.886648357816618,0.293700261435415,0.6132399152748724
85,Zero-filled,,,,23.650921275082318,0.2937688237365301,0.6115168467306673
86,ISRSL0_wiener,0.077,0.3,5.0,26.771491027087396,0.29631299495266056,0.7407846381694932
86,ISRSL0_BM3D,0.077,0.3,5.0,25.997053503315342,0.2761582599008022,0.7360359466930207
86,SL0,0.077,0.3,5.0,19.643869899656007,0.2946855927593252,0.574813821696088
86,Zero-filled,,,,18.941470608844924,0.29520152745031314,0.5636333431844509
87,ISRSL0_wiener,0.077,0.3,5.0,28.018925286688106,0.34154869466602544,0.7142865952833571
87,ISRSL0_BM3D,0.077,0.3,5.0,27.115864513625887,0.32851203146016084,0.7165974026180322
87,SL0,0.077,0.3,5.0,18.139953791520213,0.3442826076857127,0.5621573094194252
87,Zero-filled,,,,17.06283768758801,0.34524118166583895,0.5445460231735819
88,ISRSL0_wiener,0.077,0.3,5.0,24.24273116108254,0.18792143790081203,0.7298370109131384
88,ISRSL0_BM3D,0.077,0.3,5.0,25.356402149413597,0.17441051986864328,0.7598831562192424
88,SL0,0.077,0.3,5.0,22.350320422200713,0.18462396994077473,0.6465886957130266
88,Zero-filled,,,,22.175068492999188,0.18473065344814185,0.6442313740627054
89,ISRSL0_wiener,0.077,0.3,5.0,28.963421478152473,0.3622293338848445,0.6922769341040554
89,ISRSL0_BM3D,0.077,0.3,5.0,28.200934685532673,0.34554003810750206,0.694273814717872
89,SL0,0.077,0.3,5.0,26.615098155176224,0.3525526102527374,0.6265542380434853
89,Zero-filled,,,,25.42775587069476,0.3526923788113557,0.6204446064792888
90,ISRSL0_wiener,0.077,0.3,5.0,22.766839585495624,0.3311059747790551,0.6730653624108072
90,ISRSL0_BM3D,0.077,0.3,5.0,19.659837092972815,0.31126388388670734,0.6329138205734947
90,SL0,0.077,0.3,5.0,18.995524687557996,0.32776646770871903,0.542310721227653
90,Zero-filled,,,,18.732612538737907,0.327988065058512,0.5391850400477393
91,ISRSL0_wiener,0.077,0.3,5.0,24.632726232458072,0.281954185562811,0.7206841499345792
91,ISRSL0_BM3D,0.077,0.3,5.0,25.294023635752474,0.2638301603933029,0.7173355487144308
91,SL0,0.077,0.3,5.0,24.578347105687598,0.27782565734829084,0.623567348345404
91,Zero-filled,,,,24.34252589171563,0.27789184297296143,0.6218447427028642
92,ISRSL0_wiener,0.077,0.3,5.0,27.80122772155881,0.30109932593756256,0.7635454979136197
92,ISRSL0_BM3D,0.077,0.3,5.0,26.118617135929888,0.289117642080046,0.7231151369985097
92,SL0,0.077,0.3,5.0,24.10003429258248,0.3071124131133889,0.6096653547546176
92,Zero-filled,,,,23.60491592749866,0.3072637648427832,0.6033892244768017
93,ISRSL0_wiener,0.077,0.3,5.0,23.362172839558404,0.32509522313346545,0.6693257933149053
93,ISRSL0_BM3D,0.077,0.3,5.0,22.522752019488948,0.3048242327370958,0.6443974650640909
93,SL0,0.077,0.3,5.0,22.790765829831482,0.3167023427835265,0.5752189716002005
93,Zero-filled,,,,22.346909251917353,0.3168228328944188,0.5722871977947088
94,ISRSL0_wiener,0.077,0.3,5.0,25.61525649810424,0.3407539954727718,0.6953266126549223
94,ISRSL0_BM3D,0.077,0.3,5.0,23.8410771316665,0.3238943931120705,0.6446757167223516
94,SL0,0.077,0.3,5.0,23.09512715909743,0.3410005542256347,0.5647696651220382
94,Zero-filled,,,,22.60164704912855,0.34110456845871157,0.5614147371937459
95,ISRSL0_wiener,0.077,0.3,5.0,22.78943629147023,0.2992919069632754,0.7317508213377333
95,ISRSL0_BM3D,0.077,0.3,5.0,20.688820889109472,0.28139252963853706,0.7077449889310538
95,SL0,0.077,0.3,5.0,20.54266125883877,0.2947754250730223,0.6230260987883941
95,Zero-filled,,,,19.911053427376228,0.29503095836545873,0.6152289748897576
96,ISRSL0_wiener,0.077,0.3,5.0,27.166283867042434,0.2626013810784316,0.7412706327274728
96,ISRSL0_BM3D,0.077,0.3,5.0,21.771385399808665,0.24934747440102858,0.6946836454701382
96,SL0,0.077,0.3,5.0,20.35146863188575,0.258813379650429,0.6023299411249146
96,Zero-filled,,,,19.95269796717688,0.25905919801396277,0.5966325984695623
97,ISRSL0_wiener,0.077,0.3,5.0,24.347290380880466,0.40080711723071005,0.6627424121834217
97,ISRSL0_BM3D,0.077,0.3,5.0,24.183239442374006,0.3798716235988271,0.6381085833023804
97,SL0,0.077,0.3,5.0,22.88411640037261,0.4010938158575783,0.5220644809407416
97,Zero-filled,,,,22.763930328756743,0.4011464915299447,0.5203600933596172
98,ISRSL0_wiener,0.077,0.3,5.0,30.603304861188057,0.2668679698421911,0.7671110181553796
98,ISRSL0_BM3D,0.077,0.3,5.0,29.84113940742576,0.25295332808884746,0.7818575571981875
98,SL0,0.077,0.3,5.0,26.8243703420789,0.26773272111228946,0.6749457770400379
98,Zero-filled,,,,26.17486073840011,0.26784094879123826,0.6698313014190613
99,ISRSL0_wiener,0.077,0.3,5.0,23.765166450350492,0.22749128972411958,0.7753582128717242
99,ISRSL0_BM3D,0.077,0.3,5.0,25.379391763848318,0.20957919285139812,0.7960234395884832
99,SL0,0.077,0.3,5.0,18.793909018854503,0.2256997795469981,0.5866000765425742
99,Zero-filled,,,,18.18877718188966,0.22652171826682205,0.5705992750175645
100,ISRSL0_wiener,0.077,0.3,5.0,26.68222032458125,0.30678240245536953,0.7376731343691911
100,ISRSL0_BM3D,0.077,0.3,5.0,25.04786639403116,0.2902777598384234,0.7194645274341792
100,SL0,0.077,0.3,5.0,22.86868010957479,0.30626563194786083,0.616777969988497
100,Zero-filled,,,,21.743840378611054,0.30655259936024987,0.6071663411432474
101,ISRSL0_wiener,0.077,0.3,5.0,25.079120831857825,0.2188629121263486,0.740394015978303
101,ISRSL0_BM3D,0.077,0.3,5.0,24.46659815191698,0.20139673608148637,0.7408380319302682
101,SL0,0.077,0.3,5.0,24.466886231103334,0.21147599281638776,0.6616695580497518
101,Zero-filled,,,,24.15066818786299,0.21157583480690056,0.6594888271163967
102,ISRSL0_wiener,0.077,0.3,5.0,23.173881886252733,0.39605064484826186,0.6628477417276054
102,ISRSL0_BM3D,0.077,0.3,5.0,20.42537334597344,0.3793293002812324,0.6454161694262555
102,SL0,0.077,0.3,5.0,15.44269491572286,0.3815682869687014,0.5364582369894999
102,Zero-filled,,,,14.126802668120515,0.38342970772847035,0.5119294062789502
103,ISRSL0_wiener,0.077,0.3,5.0,23.675636422110244,0.27765377181628303,0.6811367502155585
103,ISRSL0_BM3D,0.077,0.3,5.0,23.88352520462508,0.2579911899977527,0.6880702540247744
103,SL0,0.077,0.3,5.0,24.191649774720783,0.26737367411578294,0.627963433800418
103,Zero-filled,,,,24.048082556279322,0.2674082327224967,0.627377773875283
104,ISRSL0_wiener,0.077,0.3,5.0,26.07623986790451,0.299761494002278,0.7170828505941856
104,ISRSL0_BM3D,0.077,0.3,5.0,25.657818061681013,0.27988337516309447,0.6869416851912407
104,SL0,0.077,0.3,5.0,24.589941741591446,0.2956107786926535,0.6019445537046773
104,Zero-filled,,,,24.500514493048385,0.29565085319204043,0.5995055502501822
105,ISRSL0_wiener,0.077,0.3,5.0,25.536815725435922,0.2850799548432181,0.7091230336565782
105,ISRSL0_BM3D,0.077,0.3,5.0,25.398455852011345,0.2720751281323712,0.7165924322501962
105,SL0,0.077,0.3,5.0,24.976727001267804,0.2823523012897749,0.6226325788112643
105,Zero-filled,,,,24.82250945242191,0.28240732410683206,0.6212548762494574
106,ISRSL0_wiener,0.077,0.3,5.0,28.223544535744807,0.24114686533526508,0.7487974958622692
106,ISRSL0_BM3D,0.077,0.3,5.0,28.170269756817635,0.2306736747992285,0.7646066338651165
106,SL0,0.077,0.3,5.0,25.785357351104757,0.24048743756035185,0.6762359200406727
106,Zero-filled,,,,25.62449393511002,0.24053413668694096,0.6750367084076703
107,ISRSL0_wiener,0.077,0.3,5.0,30.94251925136509,0.3393495623147036,0.725296723834579
107,ISRSL0_BM3D,0.077,0.3,5.0,31.781091763007293,0.3267736383929343,0.7366862833195024
107,SL0,0.077,0.3,5.0,28.92793783545699,0.33701907604462294,0.6633332870350865
107,Zero-filled,,,,28.089733829610854,0.33707776898587083,0.659336422274842
108,ISRSL0_wiener,0.077,0.3,5.0,29.002947491361425,0.2880461507860568,0.7551466750086332
108,ISRSL0_BM3D,0.077,0.3,5.0,28.61124781827712,0.2689568407065364,0.7558526307132473
108,SL0,0.077,0.3,5.0,25.180728379061673,0.2869236924146945,0.6469113763963226
108,Zero-filled,,,,24.23412051825737,0.2870930703862155,0.639759705867185
109,ISRSL0_wiener,0.077,0.3,5.0,22.44475691628012,0.28806648537964874,0.7099011637800867
109,ISRSL0_BM3D,0.077,0.3,5.0,23.47395672855841,0.2668546596078587,0.6982372298226814
109,SL0,0.077,0.3,5.0,23.205912865973698,0.2852517754205687,0.6054683076325291
109,Zero-filled,,,,22.909164859021608,0.2853193853284724,0.603601069465211
110,ISRSL0_wiener,0.077,0.3,5.0,26.850642805326466,0.1726519874080938,0.8053253077798272
110,ISRSL0_BM3D,0.077,0.3,5.0,26.588723793078493,0.1593766470471828,0.8174093898003828
110,SL0,0.077,0.3,5.0,26.534543129709945,0.16828331767437438,0.7363937329878775
110,Zero-filled,,,,26.21119676418364,0.16838060304675892,0.7344610282628891
111,ISRSL0_wiener,0.077,0.3,5.0,24.637892982758984,0.3404787449820671,0.6793762610927143
111,ISRSL0_BM3D,0.077,0.3,5.0,24.53678768386792,0.3215850700416168,0.6691766298913485
111,SL0,0.077,0.3,5.0,23.7112158400189,0.33759885475499185,0.5709336140685042
111,Zero-filled,,,,23.61219120426849,0.33766827301338664,0.5692347310945266
112,ISRSL0_wiener,0.077,0.3,5.0,26.872480523512085,0.19708325883946454,0.8066502554112157
112,ISRSL0_BM3D,0.077,0.3,5.0,26.3378265878994,0.18230403028601472,0.8024728969233372
112,SL0,0.077,0.3,5.0,18.271668788657237,0.19972535670308178,0.5785832560503271
112,Zero-filled,,,,17.80735334189072,0.20025438270382304,0.5672081444696981
113,ISRSL0_wiener,0.077,0.3,5.0,24.962303233001037,0.3901345788645582,0.6744651287092418
113,ISRSL0_BM3D,0.077,0.3,5.0,22.37116412266718,0.37713300054911525,0.6392948663188333
113,SL0,0.077,0.3,5.0,19.321471657469562,0.3825056909853456,0.5582079602065836
113,Zero-filled,,,,18.117281833567688,0.3832960117323686,0.5439128071728557
114,ISRSL0_wiener,0.077,0.3,5.0,26.090481317794122,0.3056524041967785,0.7000226690347735
114,ISRSL0_BM3D,0.077,0.3,5.0,24.01747576606271,0.28625093288637987,0.6872112978876105
114,SL0,0.077,0.3,5.0,23.140254475501965,0.2950947467359785,0.6086050880009787
114,Zero-filled,,,,22.683828398015592,0.29523594783645457,0.6046617726056329
115,ISRSL0_wiener,0.077,0.3,5.0,25.9597162932402,0.2663062831074127,0.7313239755129435
115,ISRSL0_BM3D,0.077,0.3,5.0,25.734762630145326,0.25548945358424985,0.7225011159255351
115,SL0,0.077,0.3,5.0,24.66467479705143,0.2706014310703942,0.6336320986034895
115,Zero-filled,,,,24.538305914672833,0.2706508563945858,0.6323326415031312
116,ISRSL0_wiener,0.077,0.3,5.0,27.29990238412737,0.18157473134938867,0.7783355373681848
116,ISRSL0_BM3D,0.077,0.3,5.0,22.94986025207794,0.17141746480315237,0.7434998911887597
116,SL0,0.077,0.3,5.0,22.87071079210321,0.18510021547850217,0.6690900605853051
116,Zero-filled,,,,22.744702157031085,0.1851519181822856,0.6679736318756253
117,ISRSL0_wiener,0.077,0.3,5.0,28.275415014789633,0.2930810068600033,0.7547381512054556
117,ISRSL0_BM3D,0.077,0.3,5.0,25.597317210102485,0.27766017291305845,0.7468874690654645
117,SL0,0.077,0.3,5.0,25.02566055995876,0.2945173508497338,0.6517635323110715
117,Zero-filled,,,,24.027941938528677,0.2946990283515654,0.6449617845746415
118,ISRSL0_wiener,0.077,0.3,5.0,24.77546836242435,0.3243234640125902,0.6714489148024351
118,ISRSL0_BM3D,0.077,0.3,5.0,23.519223481733466,0.3090650662727253,0.6762755545785651
118,SL0,0.077,0.3,5.0,23.52884938767548,0.31541348193885627,0.5897743263122665
118,Zero-filled,,,,23.32257519192234,0.31549336784016035,0.5881519865585016
119,ISRSL0_wiener,0.077,0.3,5.0,27.12602706416222,0.27440950082332277,0.7485817063295996
119,ISRSL0_BM3D,0.077,0.3,5.0,22.667569312486716,0.25776857370770917,0.7080257667563882
119,SL0,0.077,0.3,5.0,21.527998720956415,0.27313149788870983,0.5995683039611608
119,Zero-filled,,,,20.9325477763119,0.2734811669465636,0.5912280510910443
120,ISRSL0_wiener,0.077,0.3,5.0,27.003561915190165,0.32898434369652463,0.7216596402901982
120,ISRSL0_BM3D,0.077,0.3,5.0,24.548188232644,0.3119548655278462,0.7015101412993675
120,SL0,0.077,0.3,5.0,22.104920724707206,0.33021578790598377,0.5964458678968034
120,Zero-filled,,,,21.011770715428945,0.33057656050588397,0.5863194499124003
121,ISRSL0_wiener,0.077,0.3,5.0,27.85875639584353,0.18495137371506182,0.7719915664509001
121,ISRSL0_BM3D,0.077,0.3,5.0,27.906779126376232,0.1758109590057106,0.7979749058244133
121,SL0,0.077,0.3,5.0,27.294520927577743,0.18457771768273756,0.7168317329065987
121,Zero-filled,,,,27.20841707074159,0.18460221155972162,0.7161883680112572
122,ISRSL0_wiener,0.077,0.3,5.0,30.38052999142569,0.25177211064095056,0.7811756257141742
122,ISRSL0_BM3D,0.077,0.3,5.0,29.649894437420347,0.24002064303038181,0.7746020780337202
122,SL0,0.077,0.3,5.0,27.320292940793983,0.2536616183055818,0.67921392251167
122,Zero-filled,,,,27.43534397036651,0.25366538613237055,0.6770473485091778
123,ISRSL0_wiener,0.077,0.3,5.0,29.936697017318664,0.27171171733374294,0.7509450725752275
123,ISRSL0_BM3D,0.077,0.3,5.0,29.951154649305877,0.25715742714702655,0.7615239613205577
123,SL0,0.077,0.3,5.0,27.609467326324506,0.2745462479655431,0.6579655358166762
123,Zero-filled,,,,27.34039411284354,0.2745824551798054,0.6547601798561299
124,ISRSL0_wiener,0.077,0.3,5.0,27.26254721875433,0.2566607422787218,0.7499839895638388
124,ISRSL0_BM3D,0.077,0.3,5.0,27.433977764543215,0.24370988992791853,0.7489365546789086
124,SL0,0.077,0.3,5.0,26.07087309541754,0.2569804018392489,0.6400594901778778
124,Zero-filled,,,,26.058368286565123,0.2570007776095488,0.639166320902133
125,ISRSL0_wiener,0.077,0.3,5.0,30.34558738212978,0.31859127600539383,0.7338553720456127
125,ISRSL0_BM3D,0.077,0.3,5.0,29.3417621500054,0.30497354803343624,0.7330084563766863
125,SL0,0.077,0.3,5.0,26.318012079417553,0.3178992981155283,0.635459265714552
125,Zero-filled,,,,25.423501564048916,0.3180373136279136,0.6292490469651301
126,ISRSL0_wiener,0.077,0.3,5.0,25.834001903988927,0.2503797713456834,0.7279154782721693
126,ISRSL0_BM3D,0.077,0.3,5.0,28.0729749394326,0.23745036398126237,0.7564405531380628
126,SL0,0.077,0.3,5.0,26.961698270883918,0.246947074858417,0.6913664558633587
126,Zero-filled,,,,26.993855122304584,0.24695017423170876,0.6912733215129965
127,ISRSL0_wiener,0.077,0.3,5.0,23.893165657350117,0.37897843859491925,0.677147824890808
127,ISRSL0_BM3D,0.077,0.3,5.0,25.90685949237868,0.3597001012719487,0.6806781934301757
127,SL0,0.077,0.3,5.0,20.06492948093822,0.3638895290478806,0.6024679680027892
127,Zero-filled,,,,18.6972019526759,0.36448986257214117,0.5895335098121429
128,ISRSL0_wiener,0.077,0.3,5.0,26.483311118827146,0.17465229466816581,0.772111358038213
128,ISRSL0_BM3D,0.077,0.3,5.0,25.494734303083053,0.1645172370187798,0.776801242359811
128,SL0,0.077,0.3,5.0,24.157491675722408,0.17237005051432908,0.6850781310847329
128,Zero-filled,,,,23.979670727716762,0.17243756944431385,0.6831601607592015
129,ISRSL0_wiener,0.077,0.3,5.0,24.198616297815953,0.35011842906366525,0.7112322576422113
129,ISRSL0_BM3D,0.077,0.3,5.0,25.136117778078066,0.3301876174830429,0.7150744291291463
129,SL0,0.077,0.3,5.0,21.233457640020333,0.34125163889426446,0.6185559954480981
129,Zero-filled,,,,20.01399035597979,0.3418069647113821,0.6053663970448784
130,ISRSL0_wiener,0.077,0.3,5.0,28.61710236365497,0.2360889872889512,0.7493657759099165
130,ISRSL0_BM3D,0.077,0.3,5.0,28.12620862253592,0.21893084507004845,0.7591493331843467
130,SL0,0.077,0.3,5.0,26.13569263984737,0.22747209315216793,0.677983424226435
130,Zero-filled,,,,26.007458953644672,0.22749144696943074,0.6774176951250752
131,ISRSL0_wiener,0.077,0.3,5.0,23.367634258710346,0.3351815936564001,0.698609968675703
131,ISRSL0_BM3D,0.077,0.3,5.0,22.226269639836218,0.31182557720079684,0.6991071573097911
131,SL0,0.077,0.3,5.0,16.732663361666408,0.3278967438661572,0.5457715707389883
131,Zero-filled,,,,15.830576226068214,0.32915842307891446,0.5282213564651671
132,ISRSL0_wiener,0.077,0.3,5.0,27.97120180689182,0.34601825480166915,0.7113627853455216
132,ISRSL0_BM3D,0.077,0.3,5.0,25.419503341302246,0.3300315892350899,0.6768152219461061
132,SL0,0.077,0.3,5.0,23.23846317239889,0.346955006282245,0.5796503504193582
132,Zero-filled,,,,22.20577580800856,0.3472638358514145,0.5695594118774084
133,ISRSL0_wiener,0.077,0.3,5.0,23.28345583914934,0.3338453530131858,0.6664756882481317
133,ISRSL0_BM3D,0.077,0.3,5.0,20.556407704992353,0.31157750413454993,0.6056495676059149
133,SL0,0.077,0.3,5.0,18.62489713609318,0.33541942717425377,0.50988075720436
133,Zero-filled,,,,18.334747251628166,0.3357533796831644,0.5055048176013988
134,ISRSL0_wiener,0.077,0.3,5.0,27.989170391177232,0.30805571431682,0.7480122584054819
134,ISRSL0_BM3D,0.077,0.3,5.0,28.100525877944,0.2956640986592345,0.7526821777426574
134,SL0,0.077,0.3,5.0,26.621583395261194,0.3033105072127286,0.6347326995074721
134,Zero-filled,,,,26.544865615717647,0.30332280103020515,0.6337902109799421
135,ISRSL0_wiener,0.077,0.3,5.0,25.742116709444367,0.34634155963404717,0.7071254018593738
135,ISRSL0_BM3D,0.077,0.3,5.0,25.707014002539907,0.3226555840837171,0.6811579185487975
135,SL0,0.077,0.3,5.0,24.69557015838899,0.34430354899218885,0.5853226987790762
135,Zero-filled,,,,24.547398145016874,0.3443475953498496,0.5828594863486946
136,ISRSL0_wiener,0.077,0.3,5.0,26.602673620835073,0.32853433539057825,0.7032231104570866
136,ISRSL0_BM3D,0.077,0.3,5.0,25.13286410099741,0.3088740732755812,0.6932840628115728
136,SL0,0.077,0.3,5.0,21.759037697735735,0.3244028715257101,0.5849925085777679
136,Zero-filled,,,,21.000314491960932,0.32468677733327983,0.5780253498092135
137,ISRSL0_wiener,0.077,0.3,5.0,22.28170519968281,0.34035649092722386,0.6909441726762454
137,ISRSL0_BM3D,0.077,0.3,5.0,21.399770131551335,0.32428225012145095,0.6536962913123544
137,SL0,0.077,0.3,5.0,21.560021463937634,0.3369271685135287,0.5601276319478347
137,Zero-filled,,,,21.296338237630078,0.33701667091966453,0.5581345542134536
138,ISRSL0_wiener,0.077,0.3,5.0,29.89615135172905,0.2857190557549379,0.7726463264413269
138,ISRSL0_BM3D,0.077,0.3,5.0,28.951555275079016,0.26974132488653896,0.7565003246403715
138,SL0,0.077,0.3,5.0,24.551028807552328,0.29098051870070446,0.6232115861353889
138,Zero-filled,,,,23.683769082813605,0.29116674764915,0.6153632471742408
139,ISRSL0_wiener,0.077,0.3,5.0,21.275232003071473,0.26016051341490853,0.7361554253401826
139,ISRSL0_BM3D,0.077,0.3,5.0,20.659976256870927,0.2342882514768954,0.7245002796101244
139,SL0,0.077,0.3,5.0,17.83857964088105,0.252523057659496,0.5816406373735025
139,Zero-filled,,,,17.36934289660654,0.25319684262689174,0.5713722829788128
140,ISRSL0_wiener,0.077,0.3,5.0,27.1488264257759,0.19581733527472608,0.7713840241676646
140,ISRSL0_BM3D,0.077,0.3,5.0,26.15834938972352,0.18574758698910848,0.766741432801615
140,SL0,0.077,0.3,5.0,25.247567200043825,0.19803340065558708,0.6981472257543274
140,Zero-filled,,,,25.06051817431728,0.19808941264229515,0.6970507483841291
141,ISRSL0_wiener,0.077,0.3,5.0,26.879241045941306,0.3165024257163991,0.7025718938632499
141,ISRSL0_BM3D,0.077,0.3,5.0,25.701836721660975,0.3022821017137185,0.6982605580658958
141,SL0,0.077,0.3,5.0,25.32833185700014,0.3133025639189196,0.6196064969610737
141,Zero-filled,,,,25.077628477082598,0.3133569950027717,0.6181329422776776
142,ISRSL0_wiener,0.077,0.3,5.0,22.506847805862726,0.27358017349784314,0.7193850013882261
142,ISRSL0_BM3D,0.077,0.3,5.0,21.658770024895922,0.2524529389514543,0.6783888146394844
142,SL0,0.077,0.3,5.0,22.200970958938395,0.2691836560987629,0.6049040917979277
142,Zero-filled,,,,21.576876140907352,0.26946440952961037,0.5978303377914266
143,ISRSL0_wiener,0.077,0.3,5.0,28.37758126467108,0.4038388864812374,0.6679734166838008
143,ISRSL0_BM3D,0.077,0.3,5.0,25.10685643714902,0.39023649521154574,0.6334394696096921
143,SL0,0.077,0.3,5.0,21.407560164702943,0.39979772193906793,0.5545832754934861
143,Zero-filled,,,,20.05211019653373,0.4003225132584689,0.5426541278716441
144,ISRSL0_wiener,0.077,0.3,5.0,29.215643964143943,0.1712691580912664,0.8259481344377971
144,ISRSL0_BM3D,0.077,0.3,5.0,29.422769240183776,0.1610179004195831,0.8337015244036796
144,SL0,0.077,0.3,5.0,28.33828165213162,0.16696387142129793,0.7508239194819544
144,Zero-filled,,,,28.177139548005194,0.1669994874401483,0.7498527963709358
145,ISRSL0_wiener,0.077,0.3,5.0,27.79334489274013,0.22294895862238298,0.8134320162044674
145,ISRSL0_BM3D,0.077,0.3,5.0,27.105661371371585,0.20831622943246358,0.7956069325063789
145,SL0,0.077,0.3,5.0,22.07952845464972,0.2274967515075551,0.6402967830308071
145,Zero-filled,,,,21.30023404912533,0.22787317302065144,0.628479843496072
146,ISRSL0_wiener,0.077,0.3,5.0,22.450601622223864,0.3560047297069335,0.6728279881249891
146,ISRSL0_BM3D,0.077,0.3,5.0,21.52111628664808,0.3410819316840918,0.6493983838387345
146,SL0,0.077,0.3,5.0,20.56307995068101,0.3526983334672458,0.5453015866969537
146,Zero-filled,,,,20.224831565958464,0.35284094082595335,0.5426719083875351
147,ISRSL0_wiener,0.077,0.3,5.0,26.904134024674033,0.237353953044459,0.742264367840126
147,ISRSL0_BM3D,0.077,0.3,5.0,27.301550008506936,0.2210944143647245,0.7661204021483254
147,SL0,0.077,0.3,5.0,26.859235091485644,0.2316050443606388,0.6875624178518617
147,Zero-filled,,,,26.76718679995375,0.2316273058022775,0.6870206592497083
148,ISRSL0_wiener,0.077,0.3,5.0,25.77786752755477,0.3043887866369351,0.7117078842460988
148,ISRSL0_BM3D,0.077,0.3,5.0,23.682995062003496,0.28338846313663824,0.723762317331837
148,SL0,0.077,0.3,5.0,22.671628210510878,0.2961290819947772,0.6298592510048241
148,Zero-filled,,,,22.171354761985086,0.2962393085484097,0.6270661166315007
149,ISRSL0_wiener,0.077,0.3,5.0,23.517216317617986,0.3303807418492488,0.7072478939132484
149,ISRSL0_BM3D,0.077,0.3,5.0,19.827689208337507,0.3153966347781238,0.6535491172399411
149,SL0,0.077,0.3,5.0,18.343302415086413,0.32182154842650484,0.5532325737851476
