subject,method,lam_p,sigma_min,sigma_max,PSNR,HFEN,SSIM
8,Zero-filled,,,,29.996306698795042,0.27907525423460006,0.7454127468361302
9,ISRSL0_wiener,0.077,0.3,5.0,32.90488909164956,0.23399746654299938,0.9139836555885537
9,ISRSL0_BM3D,0.077,0.3,5.0,31.496090674795454,0.20079698563976117,0.8637001883142625
9,SL0,0.077,0.3,5.0,27.16816130130529,0.2815343636338689,0.7655253097225303
9,Zero-filled,,,,27.016239985052604,0.2816077218289142,0.7644269461896802
10,ISRSL0_wiener,0.077,0.3,5.0,36.01488512594945,0.2153019735390414,0.9405897414722
10,ISRSL0_BM3D,0.077,0.3,5.0,35.018699331884406,0.18741126478370349,0.8950983406403155
10,SL0,0.077,0.3,5.0,31.62301214217356,0.27189725049492,0.791076057137364
10,Zero-filled,,,,31.6295896922238,0.27189452545503745,0.7904698317961707
11,ISRSL0_wiener,0.077,0.3,5.0,29.115561523900652,0.22328576351780532,0.9076110922821193
11,ISRSL0_BM3D,0.077,0.3,5.0,29.59009258630533,0.19192638407505208,0.8431800620145764
11,SL0,0.077,0.3,5.0,27.63353659102234,0.2839097707213825,0.7406962438724727
11,Zero-filled,,,,27.50308886001724,0.28397886220647456,0.7395084842312181
12,ISRSL0_wiener,0.077,0.3,5.0,31.662747155105542,0.20155829448597268,0.9269812528236342
12,ISRSL0_BM3D,0.077,0.3,5.0,32.32745755591274,0.17216131638370175,0.8604432101204258
12,SL0,0.077,0.3,5.0,28.12619899062525,0.2705375596109382,0.7443287986595273
12,Zero-filled,,,,27.99743904443309,0.27060464112010685,0.7431350296330609
13,ISRSL0_wiener,0.077,0.3,5.0,34.15860883377274,0.22177199974581577,0.9180753239758089
13,ISRSL0_BM3D,0.077,0.3,5.0,33.07871735186672,0.18879962393890637,0.8594913487059721
13,SL0,0.077,0.3,5.0,30.76488767148353,0.2784392869999148,0.7662462411450864
13,Zero-filled,,,,30.71582350547436,0.2784577700636646,0.7653783403561072
14,ISRSL0_wiener,0.077,0.3,5.0,35.8166458475217,0.2403004535616553,0.9357851543601934
14,ISRSL0_BM3D,0.077,0.3,5.0,33.83926473619059,0.22748151262356942,0.8786810714217788
14,SL0,0.077,0.3,5.0,30.523277091626614,0.32807566730083454,0.7741322559802162
14,Zero-filled,,,,30.562238748370277,0.3280620227916977,0.7733606393444428
15,ISRSL0_wiener,0.077,0.3,5.0,38.3465745786191,0.18191494889353205,0.9510162077479135
15,ISRSL0_BM3D,0.077,0.3,5.0,35.59028308293555,0.16617027623002986,0.8912771018611093
15,SL0,0.077,0.3,5.0,31.65739412669936,0.2791251752605205,0.7718178855134092
15,Zero-filled,,,,31.57307871357319,0.2791363015765681,0.7707287814092071
16,ISRSL0_wiener,0.077,0.3,5.0,34.31141754616221,0.22933215839441998,0.9205707917902747
16,ISRSL0_BM3D,0.077,0.3,5.0,33.27550405288749,0.201834941259878,0.8730955474792984
16,SL0,0.077,0.3,5.0,30.075594066690464,0.2985905277566459,0.7577324865434191
16,Zero-filled,,,,29.989053643924507,0.2986212906074534,0.7567605873047142
17,ISRSL0_wiener,0.077,0.3,5.0,31.194860536170307,0.24222612155723017,0.8847176026341557
17,ISRSL0_BM3D,0.077,0.3,5.0,28.3137213788682,0.21577016054317452,0.7821030832911874
17,SL0,0.077,0.3,5.0,26.253760140719756,0.30831924740005606,0.6931270691508326
17,Zero-filled,,,,26.041411184729228,0.3084520365094513,0.6911970410511882
18,ISRSL0_wiener,0.077,0.3,5.0,37.62505870884216,0.1758183190707135,0.9539036849562414
18,ISRSL0_BM3D,0.077,0.3,5.0,37.632930652403324,0.15523743622812092,0.9451016689522637
18,SL0,0.077,0.3,5.0,32.908216209074176,0.2446147985697076,0.8282069641892166
18,Zero-filled,,,,32.84852463050163,0.24462531943115373,0.8275934577724409
19,ISRSL0_wiener,0.077,0.3,5.0,31.74006929474907,0.2455898007731792,0.9092769186652828
19,ISRSL0_BM3D,0.077,0.3,5.0,29.62098772127405,0.21900316867670347,0.8485993838456957
19,SL0,0.077,0.3,5.0,29.46466776791958,0.31634132282137406,0.7523816989171114
19,Zero-filled,,,,29.33997757670445,0.3163770462068391,0.7513894063161616
20,ISRSL0_wiener,0.077,0.3,5.0,36.52058295629303,0.15078126572345876,0.9576699792396995
20,ISRSL0_BM3D,0.077,0.3,5.0,33.14232667239637,0.14376664414626045,0.9385234822565391
20,SL0,0.077,0.3,5.0,30.360302730802854,0.2423208505736483,0.8064276605752558
20,Zero-filled,,,,30.19092976949368,0.24237308380320863,0.8051752186665618
21,ISRSL0_wiener,0.077,0.3,5.0,34.115119642847546,0.24624952105752418,0.9143093559140532
21,ISRSL0_BM3D,0.077,0.3,5.0,32.645539948442256,0.21689731593970343,0.8543441062306176
21,SL0,0.077,0.3,5.0,30.00963815044264,0.32660099638325174,0.745320924142583
21,Zero-filled,,,,29.95522903404038,0.3266186291624439,0.7443731057800821
22,ISRSL0_wiener,0.077,0.3,5.0,26.838616116634952,0.3001009998039672,0.83212617318216
22,ISRSL0_BM3D,0.077,0.3,5.0,25.256722027557412,0.27665642933071555,0.7380477896154469
22,SL0,0.077,0.3,5.0,23.163716722075733,0.36258993817316837,0.653479191059774
22,Zero-filled,,,,22.99748362978186,0.3628660741884826,0.6514698990120529
23,ISRSL0_wiener,0.077,0.3,5.0,39.413938796215525,0.15707668507106895,0.9597539774452489
23,ISRSL0_BM3D,0.077,0.3,5.0,38.79432480138777,0.15379899646724013,0.9507229659156474
23,SL0,0.077,0.3,5.0,32.99307117657295,0.24872291782629452,0.8189908774264815
23,Zero-filled,,,,32.899591372326384,0.24873190900370018,0.8181392763250797
24,ISRSL0_wiener,0.077,0.3,5.0,34.81974655917838,0.16827916355739425,0.9371097062827529
24,ISRSL0_BM3D,0.077,0.3,5.0,33.6563836200574,0.14468249236056402,0.8687308048677629
24,SL0,0.077,0.3,5.0,28.65205995526059,0.23365555432311474,0.7426298249415441
24,Zero-filled,,,,28.55239261441075,0.2337282679257787,0.7414891608001936
25,ISRSL0_wiener,0.077,0.3,5.0,36.02768251367854,0.12432351416464564,0.9667936041803039
25,ISRSL0_BM3D,0.077,0.3,5.0,36.68831225992571,0.10679261489801492,0.9394168003753551
25,SL0,0.077,0.3,5.0,29.86701981459732,0.17685388150266768,0.8114133972602232
25,Zero-filled,,,,29.747895953203848,0.17690325504482968,0.8104943984404155
26,ISRSL0_wiener,0.077,0.3,5.0,36.51786120362205,0.20417328052108327,0.9450560849720285
26,ISRSL0_BM3D,0.077,0.3,5.0,34.97768167523878,0.1756215268919095,0.8846568753028508
26,SL0,0.077,0.3,5.0,31.477411254366192,0.28017963009972086,0.7763192267916453
26,Zero-filled,,,,31.47355719363337,0.2801784863312948,0.7757283136357365
27,ISRSL0_wiener,0.077,0.3,5.0,34.212077350923174,0.146025856782557,0.9471015935889016
27,ISRSL0_BM3D,0.077,0.3,5.0,32.699163208813864,0.1224952075514118,0.8879791236399169
27,SL0,0.077,0.3,5.0,28.39459423185604,0.20844268644620237,0.759845402324823
27,Zero-filled,,,,28.299253952226948,0.20851939510364909,0.7587647024447156
28,ISRSL0_wiener,0.077,0.3,5.0,36.49338671928295,0.138868307109224,0.9559513524920261
28,ISRSL0_BM3D,0.077,0.3,5.0,32.522376991649956,0.12890095735728216,0.888867424183418
28,SL0,0.077,0.3,5.0,28.041191184506538,0.2101541885878128,0.7593739856553942
28,Zero-filled,,,,27.953612936204543,0.2102335781366693,0.7582727708899489
29,ISRSL0_wiener,0.077,0.3,5.0,24.427960914473413,0.21844153788682627,0.8499173038354385
29,ISRSL0_BM3D,0.077,0.3,5.0,26.55903133164891,0.18813928562368787,0.853365803074792
29,SL0,0.077,0.3,5.0,22.10264291387428,0.27573552340567803,0.7080012723745172
29,Zero-filled,,,,21.98528044775034,0.27596979307799163,0.7059637853370121
30,ISRSL0_wiener,0.077,0.3,5.0,29.663668894060365,0.25881123816336415,0.8686207883459347
30,ISRSL0_BM3D,0.077,0.3,5.0,29.90427679173043,0.22473859919659625,0.8471572271868246
30,SL0,0.077,0.3,5.0,27.516080293808628,0.3103296447148218,0.7494050630249823
30,Zero-filled,,,,27.38472654905838,0.3104119884930798,0.7481595375763155
31,ISRSL0_wiener,0.077,0.3,5.0,28.028324251015093,0.28762652760144647,0.8405482652494894
31,ISRSL0_BM3D,0.077,0.3,5.0,26.68257935651026,0.24983180785481512,0.7914381093841901
31,SL0,0.077,0.3,5.0,25.273328744910295,0.3527486166776741,0.6905343132178886
31,Zero-filled,,,,25.13068129720933,0.3529049425036718,0.6888432832685056
32,ISRSL0_wiener,0.077,0.3,5.0,33.984561516324995,0.22804663219738322,0.9042631033081279
32,ISRSL0_BM3D,0.077,0.3,5.0,31.925086492853417,0.2020315728315126,0.8755155963625534
32,SL0,0.077,0.3,5.0,30.568124194668833,0.2818148784328377,0.777965876392647
32,Zero-filled,,,,30.458991823325903,0.2818430747277153,0.776981564263313
33,ISRSL0_wiener,0.077,0.3,5.0,26.544523081138564,0.24347707683462147,0.8557309036497481
33,ISRSL0_BM3D,0.077,0.3,5.0,27.02334060634703,0.2108536221329135,0.8320514209847333
33,SL0,0.077,0.3,5.0,25.21572325453226,0.28513102920833877,0.7330814419653094
33,Zero-filled,,,,25.073705805134804,0.28527922842146197,0.731494497290973
34,ISRSL0_wiener,0.077,0.3,5.0,27.42562423992373,0.2500692576557055,0.8725253353852734
34,ISRSL0_BM3D,0.077,0.3,5.0,28.851183590291562,0.21872977181611045,0.8491233848674657
34,SL0,0.077,0.3,5.0,24.27778634506199,0.3012297140022933,0.7236511908303763
34,Zero-filled,,,,24.133871651258218,0.3013866579362174,0.721994574815768
35,ISRSL0_wiener,0.077,0.3,5.0,28.36179697714387,0.22240669274588057,0.8895816498933418
35,ISRSL0_BM3D,0.077,0.3,5.0,28.665624983792377,0.19216279878637832,0.861078147557812
35,SL0,0.077,0.3,5.0,26.741638805993947,0.26948313747619634,0.7662007896462464
35,Zero-filled,,,,26.597016100822195,0.2695822219434314,0.7648479659193447
36,ISRSL0_wiener,0.077,0.3,5.0,32.0542403886052,0.20949033584624885,0.9107551851192743
36,ISRSL0_BM3D,0.077,0.3,5.0,32.81849242901485,0.18456852463947887,0.8904974049690852
36,SL0,0.077,0.3,5.0,30.107066132161854,0.2548709939729386,0.7908181488741688
36,Zero-filled,,,,29.967867118687966,0.2549122386606783,0.7898161477897193
37,ISRSL0_wiener,0.077,0.3,5.0,36.92355045545443,0.17253614470095316,0.9428554128536728
37,ISRSL0_BM3D,0.077,0.3,5.0,34.51347900682847,0.14858797677004576,0.8587070529544265
37,SL0,0.077,0.3,5.0,31.37508988742088,0.2469632377323801,0.7609510987404696
37,Zero-filled,,,,31.34607402632608,0.24697485267286737,0.7601342787027036
38,ISRSL0_wiener,0.077,0.3,5.0,34.95753034257316,0.18639989326649878,0.9326951036169806
38,ISRSL0_BM3D,0.077,0.3,5.0,33.23240906430535,0.16064739347790094,0.8739446913751399
38,SL0,0.077,0.3,5.0,29.252956515785662,0.24362682190272242,0.763915798644959
38,Zero-filled,,,,29.171570624332762,0.24370051589480968,0.7630826756726508
39,ISRSL0_wiener,0.077,0.3,5.0,32.52741855629946,0.19884435576726642,0.9143161235330145
39,ISRSL0_BM3D,0.077,0.3,5.0,30.292716411981694,0.16404472666163786,0.8289785763248185
39,SL0,0.077,0.3,5.0,28.243650831306617,0.2682958087525084,0.7286717732073416
39,Zero-filled,,,,28.13904027531967,0.2683681631378875,0.7275467331954653
40,ISRSL0_wiener,0.077,0.3,5.0,32.119602280423784,0.21046101363258238,0.8893299111558418
40,ISRSL0_BM3D,0.077,0.3,5.0,29.855752030791706,0.17574808323915314,0.7795730258701514
40,SL0,0.077,0.3,5.0,28.772296146095652,0.2812971916454075,0.6984727454818247
40,Zero-filled,,,,28.690539368344457,0.2813543089107954,0.697425384858038
41,ISRSL0_wiener,0.077,0.3,5.0,33.78852475897037,0.1437148555144083,0.9433091985071379
41,ISRSL0_BM3D,0.077,0.3,5.0,32.730121034444856,0.12253333567283971,0.8823908299319251
41,SL0,0.077,0.3,5.0,26.583806397095238,0.21269112249280248,0.7225020344924913
41,Zero-filled,,,,26.505938365456977,0.21281728760513755,0.7212066149233735
42,ISRSL0_wiener,0.077,0.3,5.0,32.612321682430306,0.2020016653050927,0.9128524382555204
42,ISRSL0_BM3D,0.077,0.3,5.0,31.072004366152868,0.17116815017137363,0.8290920920807032
42,SL0,0.077,0.3,5.0,26.926560271852587,0.2796655895439968,0.7058691799140335
42,Zero-filled,,,,26.818047790543126,0.27976962012692713,0.7045085262022888
43,ISRSL0_wiener,0.077,0.3,5.0,32.08160325926233,0.17154237282893253,0.9406883668294239
43,ISRSL0_BM3D,0.077,0.3,5.0,31.271943465162618,0.1427069857374721,0.8876643663348129
43,SL0,0.077,0.3,5.0,26.76778316971589,0.22770025390289006,0.7660243530017664
43,Zero-filled,,,,26.660551670767482,0.22777659703189984,0.7649481075803806
44,ISRSL0_wiener,0.077,0.3,5.0,33.73658756940407,0.2003474410655471,0.9066771626074
44,ISRSL0_BM3D,0.077,0.3,5.0,31.21530963755831,0.17948219723293515,0.7917583718280559
44,SL0,0.077,0.3,5.0,28.142335617568918,0.2779551590504864,0.6818747707226868
44,Zero-filled,,,,28.053113001911928,0.27803921875604587,0.6806007669058535
45,ISRSL0_wiener,0.077,0.3,5.0,35.703529103836146,0.17758665499390897,0.9320433878539393
45,ISRSL0_BM3D,0.077,0.3,5.0,33.53721664974634,0.15087392891871926,0.8407407514541628
45,SL0,0.077,0.3,5.0,29.291673879583144,0.24754406813747779,0.7244993631628666
45,Zero-filled,,,,29.19930566958081,0.24760672648508503,0.7233836834985857
46,ISRSL0_wiener,0.077,0.3,5.0,34.59022588507045,0.15286355901395282,0.9426479450800321
46,ISRSL0_BM3D,0.077,0.3,5.0,33.18926029019093,0.12466007128133706,0.8847560237409179
46,SL0,0.077,0.3,5.0,31.203293819774906,0.20976374416005475,0.7895340066303189
46,Zero-filled,,,,31.126946305485824,0.20979682630379407,0.7887767472904365
47,ISRSL0_wiener,0.077,0.3,5.0,33.276168410919865,0.17800499718818788,0.91343342396387
47,ISRSL0_BM3D,0.077,0.3,5.0,32.62513537517379,0.14857755410877832,0.8759159541883986
47,SL0,0.077,0.3,5.0,30.058468307252202,0.2316313315877492,0.7786011133158426
47,Zero-filled,,,,29.942753211216584,0.23169224123010426,0.7774886904652827
48,ISRSL0_wiener,0.077,0.3,5.0,31.0903711023137,0.23710074641311388,0.8770175173101856
48,ISRSL0_BM3D,0.077,0.3,5.0,30.012133624246164,0.20471698199653632,0.8332251019079387
48,SL0,0.077,0.3,5.0,26.848310285419018,0.2883199808749549,0.7215640394884606
48,Zero-filled,,,,26.709808693435292,0.28843319620449315,0.7201423826690473
49,ISRSL0_wiener,0.077,0.3,5.0,32.35051065715656,0.20287967792753536,0.8978583465267871
49,ISRSL0_BM3D,0.077,0.3,5.0,31.463572405613483,0.17132796996655553,0.8698274964496768
49,SL0,0.077,0.3,5.0,28.88463605182016,0.2539037128684203,0.768973923195654
49,Zero-filled,,,,28.76059586029637,0.2539963610864267,0.7678087399845805
50,ISRSL0_wiener,0.077,0.3,5.0,28.29064812055515,0.20036818933019346,0.8413113906053769
50,ISRSL0_BM3D,0.077,0.3,5.0,26.668764582212997,0.16954860695946133,0.7684607612598168
50,SL0,0.077,0.3,5.0,24.15612524980108,0.25591048179422077,0.6567541478155167
50,Zero-filled,,,,24.04425733082947,0.2561443468691622,0.654874499914835
51,ISRSL0_wiener,0.077,0.3,5.0,31.237645661601256,0.24243427187917133,0.8956135380017709
51,ISRSL0_BM3D,0.077,0.3,5.0,32.10005890677937,0.2119688191354482,0.8665472633821315
51,SL0,0.077,0.3,5.0,28.365098700625104,0.2900835638916016,0.7691485768149916
51,Zero-filled,,,,28.223195256351836,0.2901508387053552,0.7680360138805361
52,ISRSL0_wiener,0.077,0.3,5.0,28.365867571913952,0.19478287386774065,0.8985316938729525
52,ISRSL0_BM3D,0.077,0.3,5.0,29.29919979986299,0.16617154268317477,0.8726849561783003
52,SL0,0.077,0.3,5.0,25.930262277282594,0.23726197448450576,0.7776210719342223
52,Zero-filled,,,,25.80106207553603,0.23738905957452883,0.77625857526991
53,ISRSL0_wiener,0.077,0.3,5.0,32.346025349015164,0.22557471955168956,0.8895822613750052
53,ISRSL0_BM3D,0.077,0.3,5.0,30.5412731738519,0.19136526874684803,0.8367069993186703
53,SL0,0.077,0.3,5.0,28.91399462699804,0.2877057308240666,0.7399939437382296
53,Zero-filled,,,,28.79646780106697,0.28777122331355587,0.7387325580171288
54,ISRSL0_wiener,0.077,0.3,5.0,31.953306749322635,0.19829238115497566,0.9049351490992061
54,ISRSL0_BM3D,0.077,0.3,5.0,31.77462179865797,0.1719735025056781,0.8725259537018386
54,SL0,0.077,0.3,5.0,28.685015291765325,0.2517037227335188,0.7647517334672949
54,Zero-filled,,,,28.5604252067607,0.25179145380333806,0.7635393403065756
55,ISRSL0_wiener,0.077,0.3,5.0,40.168029407663475,0.12454356614274474,0.9596389572300816
55,ISRSL0_BM3D,0.077,0.3,5.0,39.27072679715993,0.11351777237146182,0.948533981441826
55,SL0,0.077,0.3,5.0,32.71845110859336,0.1625099211551698,0.857166725558641
55,Zero-filled,,,,32.63268727009159,0.16253366680840806,0.856591977639755
56,ISRSL0_wiener,0.077,0.3,5.0,29.94552067947904,0.24307489702406482,0.8199114006520917
56,ISRSL0_BM3D,0.077,0.3,5.0,28.99843578756463,0.20433924524008104,0.7635264583473242
56,SL0,0.077,0.3,5.0,27.642191699037358,0.31917056821376705,0.6662772828901463
56,Zero-filled,,,,27.531063852173677,0.31928470639997075,0.6646752202593752
57,ISRSL0_wiener,0.077,0.3,5.0,33.33775382683314,0.165430893644139,0.9297747538110878
57,ISRSL0_BM3D,0.077,0.3,5.0,32.25147394652672,0.14271140211862085,0.8908095476159009
57,SL0,0.077,0.3,5.0,27.134949967565415,0.22123332782976435,0.766950623710578
57,Zero-filled,,,,27.002477186362285,0.2213476328510412,0.7654013317939186
58,ISRSL0_wiener,0.077,0.3,5.0,35.145163799154574,0.17158459303985307,0.9124498039468063
58,ISRSL0_BM3D,0.077,0.3,5.0,33.0902073039711,0.14834996843895532,0.8637082736706093
58,SL0,0.077,0.3,5.0,30.697348322885038,0.22819290383915083,0.7684281282115881
58,Zero-filled,,,,30.608804523754657,0.22824309015585284,0.7674076911454384
59,ISRSL0_wiener,0.077,0.3,5.0,35.47667071731264,0.17022117327188008,0.937911316567753
59,ISRSL0_BM3D,0.077,0.3,5.0,35.8088927225192,0.15268566968253675,0.9285849446355846
59,SL0,0.077,0.3,5.0,31.233184491501316,0.2158879408873067,0.8346636972414474
59,Zero-filled,,,,31.123500027280947,0.21591436356217228,0.8339449572447233
60,ISRSL0_wiener,0.077,0.3,5.0,30.73351507709187,0.2517988071581711,0.8826373377356498
60,ISRSL0_BM3D,0.077,0.3,5.0,30.84672823270029,0.21860230351715254,0.8460759677085136
60,SL0,0.077,0.3,5.0,28.639475995495207,0.3062035335699615,0.7529555917907446
60,Zero-filled,,,,28.511094789404822,0.3062591043578045,0.7518557235767377
61,ISRSL0_wiener,0.077,0.3,5.0,32.433442737766505,0.17139983261889308,0.9177951130056092
61,ISRSL0_BM3D,0.077,0.3,5.0,33.379775042048465,0.13849479754675564,0.8932135215754224
61,SL0,0.077,0.3,5.0,29.040946780336206,0.22036943842737622,0.7898004923095858
61,Zero-filled,,,,28.93432824355755,0.22043210849370623,0.7887387594360465
62,ISRSL0_wiener,0.077,0.3,5.0,37.35154049836714,0.13860697399117108,0.9433626140416875
62,ISRSL0_BM3D,0.077,0.3,5.0,36.57582974616671,0.12144934311740885,0.9313724318943284
62,SL0,0.077,0.3,5.0,32.05153284305854,0.17162841056658032,0.8511510041140327
62,Zero-filled,,,,31.970063633452163,0.1716637281148918,0.8505696772568783
63,ISRSL0_wiener,0.077,0.3,5.0,28.5597224606734,0.2260311866819483,0.8515192174693763
63,ISRSL0_BM3D,0.077,0.3,5.0,28.404374497294974,0.19294586217936063,0.7956916393180706
63,SL0,0.077,0.3,5.0,25.466292702658635,0.2937734090052319,0.6863985186362083
63,Zero-filled,,,,25.325183132494065,0.2939426175787719,0.6845918095154682
64,ISRSL0_wiener,0.077,0.3,5.0,31.15404134877078,0.2026804848778067,0.8774264761823811
64,ISRSL0_BM3D,0.077,0.3,5.0,30.186071948847673,0.1731411728003567,0.8241776770329098
64,SL0,0.077,0.3,5.0,27.88879103848093,0.26549720826239426,0.7160914336062015
64,Zero-filled,,,,27.76213807259479,0.2656049563510923,0.7145775173936907
65,ISRSL0_wiener,0.077,0.3,5.0,33.10196322500574,0.2107001876725864,0.8884931719249406
65,ISRSL0_BM3D,0.077,0.3,5.0,32.282790987451435,0.18219552227282385,0.8419309164612396
65,SL0,0.077,0.3,5.0,29.317856423998272,0.2696349848813968,0.7363676820374718
65,Zero-filled,,,,29.20962306794643,0.2697062004008528,0.7351333737548074
66,ISRSL0_wiener,0.077,0.3,5.0,31.893196769792706,0.20858757732642944,0.8927259047916878
66,ISRSL0_BM3D,0.077,0.3,5.0,31.418499548979966,0.17729230663487122,0.8663937219462865
66,SL0,0.077,0.3,5.0,28.997486650977905,0.25472000610050793,0.7725237294011634
66,Zero-filled,,,,28.88601250798619,0.2547792795000333,0.7715249930304734
67,ISRSL0_wiener,0.077,0.3,5.0,29.47634097293316,0.21409884486733455,0.8994323666215992
67,ISRSL0_BM3D,0.077,0.3,5.0,29.140137982824488,0.18884078663423584,0.8749092863639994
67,SL0,0.077,0.3,5.0,26.16197213099316,0.2549452645813431,0.7747840922955157
67,Zero-filled,,,,26.053925269290144,0.2550514030021867,0.7736066503949535
68,ISRSL0_wiener,0.077,0.3,5.0,35.00005421880994,0.16596995082801727,0.9232307036441113
68,ISRSL0_BM3D,0.077,0.3,5.0,34.09969334851394,0.14602143819565358,0.8841382036534527
68,SL0,0.077,0.3,5.0,31.016754029202897,0.20894317588115757,0.7911690516028372
68,Zero-filled,,,,30.9305518993431,0.2089824688841885,0.7903647074701794
69,ISRSL0_wiener,0.077,0.3,5.0,29.833659460745842,0.21258775993201195,0.8963490490382796
69,ISRSL0_BM3D,0.077,0.3,5.0,28.93864631669194,0.18761322461751956,0.8331724968209941
69,SL0,0.077,0.3,5.0,25.413189336649182,0.2733013947346773,0.7211185016891393
69,Zero-filled,,,,25.238587595596083,0.2734567568755843,0.7192088487631395
70,ISRSL0_wiener,0.077,0.3,5.0,29.751852603344968,0.21342664916408555,0.8695219613998519
70,ISRSL0_BM3D,0.077,0.3,5.0,29.298707909437795,0.17719797655932717,0.815744128633748
70,SL0,0.077,0.3,5.0,25.17418354920099,0.2834578334312637,0.6819115744089669
70,Zero-filled,,,,25.04165485120849,0.2836756523054278,0.6797846547742895
71,ISRSL0_wiener,0.077,0.3,5.0,32.83685954952662,0.2160058062410152,0.8890179412367125
71,ISRSL0_BM3D,0.077,0.3,5.0,32.632954376728996,0.1878103964568441,0.8516629683089091
71,SL0,0.077,0.3,5.0,30.345305185449327,0.2763920773350661,0.7513399215478437
71,Zero-filled,,,,30.264915258610657,0.2764300803391818,0.7502361031203013
72,ISRSL0_wiener,0.077,0.3,5.0,29.702541527893356,0.21224303071969236,0.8723167980179968
72,ISRSL0_BM3D,0.077,0.3,5.0,29.025981713204633,0.17810459622713193,0.8351446400456698
72,SL0,0.077,0.3,5.0,27.102547377975146,0.2669406617572005,0.7391532903617976
72,Zero-filled,,,,26.9770810335301,0.2670466115784691,0.7377504429808049
73,ISRSL0_wiener,0.077,0.3,5.0,31.86402966231283,0.1923208021656879,0.9178515696046379
73,ISRSL0_BM3D,0.077,0.3,5.0,33.06759345080485,0.1652183419467171,0.9078166140698484
73,SL0,0.077,0.3,5.0,27.228513512064048,0.23436524915141052,0.799386625460807
73,Zero-filled,,,,27.10969015504312,0.23444585658411968,0.798256330167502
74,ISRSL0_wiener,0.077,0.3,5.0,30.220234992257495,0.188524284428151,0.8685802959726683
74,ISRSL0_BM3D,0.077,0.3,5.0,30.326718396551485,0.15862451597640315,0.8373405855731948
74,SL0,0.077,0.3,5.0,27.464073539487824,0.24319475008410507,0.7249079186463433
74,Zero-filled,,,,27.34259872165304,0.24332547964537057,0.7234094473177032
75,ISRSL0_wiener,0.077,0.3,5.0,30.05546942945269,0.2038611748227821,0.8905226076304377
