subject,method,lam_p,sigma_min,sigma_max,PSNR,HFEN,SSIM
31,ISRSL0_wiener,0.077,0.3,5.0,38.26621862077098,0.20563883420917303,0.9451739448547971
31,ISRSL0_BM3D,0.077,0.3,5.0,37.80153194741181,0.20356597092880419,0.939610087527259
31,SL0,0.077,0.3,5.0,35.685499300394355,0.23064648811019717,0.9092274444074128
31,Zero-filled,,,,35.895538677813995,0.23079263862598287,0.908955870290853
32,ISRSL0_wiener,0.077,0.3,5.0,42.48164815321425,0.13487200086962745,0.9672684457945658
32,ISRSL0_BM3D,0.077,0.3,5.0,42.990815426593,0.1299808937838457,0.9691972263235668
32,SL0,0.077,0.3,5.0,40.56476218794942,0.1368824112318514,0.9501931263803358
32,Zero-filled,,,,39.513697561218464,0.13697396784097363,0.9493907248351406
33,ISRSL0_wiener,0.077,0.3,5.0,37.77680274653413,0.23641993104995246,0.9071614437829434
33,ISRSL0_BM3D,0.077,0.3,5.0,37.08813505310263,0.24727301488947162,0.8961816247440316
33,SL0,0.077,0.3,5.0,36.41195608455614,0.23917308785429625,0.8915043006747272
33,Zero-filled,,,,36.681132254617644,0.23917758229352143,0.8911289389509925
34,ISRSL0_wiener,0.077,0.3,5.0,38.805970375988885,0.18778279740446457,0.9494080068919579
34,ISRSL0_BM3D,0.077,0.3,5.0,38.37281851852359,0.18786151961466807,0.9395070674578269
34,SL0,0.077,0.3,5.0,35.39797403865402,0.21627893080651156,0.9022154744909059
34,Zero-filled,,,,35.964992278495885,0.2164008039215879,0.9018424814890447
35,ISRSL0_wiener,0.077,0.3,5.0,39.151648794850416,0.1442287900728808,0.9658253273959236
35,ISRSL0_BM3D,0.077,0.3,5.0,38.45424130712695,0.13574224134054833,0.9675886832012909
35,SL0,0.077,0.3,5.0,35.860786570046756,0.16106961465794506,0.938185172009957
35,Zero-filled,,,,34.78748132186525,0.1612409584934444,0.9374026881779958
36,ISRSL0_wiener,0.077,0.3,5.0,40.17000965271201,0.14143473834709278,0.9657995644750049
36,ISRSL0_BM3D,0.077,0.3,5.0,39.252899840617104,0.13437641066620254,0.9662197175553582
36,SL0,0.077,0.3,5.0,37.70301563947879,0.15318853968191462,0.9448641709738411
36,Zero-filled,,,,37.21233225369951,0.1534810766269274,0.9444844430721971
37,ISRSL0_wiener,0.077,0.3,5.0,39.27127849936929,0.1777295338463418,0.9415518807793517
37,ISRSL0_BM3D,0.077,0.3,5.0,38.18667467148345,0.18176946253157553,0.9377653003851699
37,SL0,0.077,0.3,5.0,36.06674199327602,0.17829682253280765,0.9200019741436692
37,Zero-filled,,,,34.74154413267776,0.17862914776315228,0.9176815648612464
38,ISRSL0_wiener,0.077,0.3,5.0,35.755131178946684,0.17480679832359192,0.9530526618745425
38,ISRSL0_BM3D,0.077,0.3,5.0,36.09688924913721,0.16933935308308962,0.9500675371134093
38,SL0,0.077,0.3,5.0,36.18434676858379,0.19317232773976262,0.9215202265356262
38,Zero-filled,,,,36.43832470228067,0.19343811379787404,0.9211872782390095
39,ISRSL0_wiener,0.077,0.3,5.0,36.33208781185487,0.16237535537742243,0.94475341893197
39,ISRSL0_BM3D,0.077,0.3,5.0,37.52036234539516,0.1659431161212203,0.9436605843072439
39,SL0,0.077,0.3,5.0,27.883147967497113,0.16575299039126046,0.9039544043729952
39,Zero-filled,,,,27.007265853093344,0.16669804726266937,0.8973132651290086
40,ISRSL0_wiener,0.077,0.3,5.0,38.32472723866339,0.17594151972135166,0.9539788174207685
40,ISRSL0_BM3D,0.077,0.3,5.0,38.284518648005616,0.16959615682813803,0.9516619689932095
40,SL0,0.077,0.3,5.0,36.607686060983944,0.2004759416845709,0.920896150495331
40,Zero-filled,,,,36.063632338447405,0.20068880429575892,0.9203744909919144
41,ISRSL0_wiener,0.077,0.3,5.0,36.79956884727761,0.23609746757525288,0.931315020843452
41,ISRSL0_BM3D,0.077,0.3,5.0,36.307552619929545,0.23668766072994535,0.9193954395672056
41,SL0,0.077,0.3,5.0,34.94280000538029,0.2606014427445862,0.8921099074478092
41,Zero-filled,,,,34.3004666746129,0.26072922093540174,0.8912165300546725
42,ISRSL0_wiener,0.077,0.3,5.0,38.99643358212282,0.1670969843033343,0.9585569383892113
42,ISRSL0_BM3D,0.077,0.3,5.0,38.71246543054796,0.16389079885481003,0.9534415018648014
42,SL0,0.077,0.3,5.0,36.70984072448788,0.1914762198470054,0.9243540023296712
42,Zero-filled,,,,36.76052324728762,0.19157015555463844,0.9241474549146029
43,ISRSL0_wiener,0.077,0.3,5.0,36.72579671322505,0.2406736606907504,0.9330099320020444
43,ISRSL0_BM3D,0.077,0.3,5.0,36.3201541010885,0.23746083259786238,0.920748933427037
43,SL0,0.077,0.3,5.0,34.49871753952508,0.27539156411265725,0.8814216876318313
43,Zero-filled,,,,33.98049945328729,0.2754865757940398,0.8803621964860158
44,ISRSL0_wiener,0.077,0.3,5.0,38.6960065399093,0.16217599363400226,0.958013116295805
44,ISRSL0_BM3D,0.077,0.3,5.0,38.27008996912411,0.15621036433713628,0.955243914469962
44,SL0,0.077,0.3,5.0,35.29379835147371,0.1860743258218269,0.9249045276773894
44,Zero-filled,,,,34.8429989258885,0.18630600678464418,0.924488053509612
45,ISRSL0_wiener,0.077,0.3,5.0,37.98165634759091,0.21517477593296144,0.9304923860446961
45,ISRSL0_BM3D,0.077,0.3,5.0,37.61204813894095,0.21765386937177178,0.9268976637288228
45,SL0,0.077,0.3,5.0,36.75767982580204,0.2225969348695079,0.9076130638277979
45,Zero-filled,,,,35.80727955145327,0.2227771465747851,0.9064044114154317
46,ISRSL0_wiener,0.077,0.3,5.0,40.26137234121903,0.16509603301015577,0.9689430648490304
46,ISRSL0_BM3D,0.077,0.3,5.0,40.49054636474814,0.15156146431689305,0.9698744012297874
46,SL0,0.077,0.3,5.0,36.45860301977128,0.20748329379148042,0.9121625483770653
46,Zero-filled,,,,36.23797755340616,0.20756921323561187,0.9115309618411528
47,ISRSL0_wiener,0.077,0.3,5.0,35.737761742261036,0.2527202427386486,0.898328213136716
47,ISRSL0_BM3D,0.077,0.3,5.0,32.71992969267202,0.26122169708655185,0.8871777003466583
47,SL0,0.077,0.3,5.0,33.32321912142684,0.2524664322331695,0.8843075399878925
47,Zero-filled,,,,30.905217811011276,0.2532536447925395,0.8808254993936655
48,ISRSL0_wiener,0.077,0.3,5.0,42.12553525852998,0.10441749273671708,0.9779950572623175
48,ISRSL0_BM3D,0.077,0.3,5.0,37.48887740766933,0.10297261349406764,0.9719907898107449
48,SL0,0.077,0.3,5.0,36.9688517586211,0.12290134985534563,0.948925915183617
48,Zero-filled,,,,36.41188692667033,0.12316851828957286,0.9482429320418833
49,ISRSL0_wiener,0.077,0.3,5.0,38.85089985805865,0.20077219882927508,0.9375167817802783
49,ISRSL0_BM3D,0.077,0.3,5.0,37.85349986737857,0.20419187616167123,0.9309550847983007
49,SL0,0.077,0.3,5.0,36.63687478538121,0.21486531428557099,0.9046341248941207
49,Zero-filled,,,,35.84091158636921,0.21513331532769894,0.9032303099804891
50,ISRSL0_wiener,0.077,0.3,5.0,37.65062579567165,0.18652189789686507,0.9467192783785021
50,ISRSL0_BM3D,0.077,0.3,5.0,37.64186551052071,0.18221780053829936,0.9395983063629104
50,SL0,0.077,0.3,5.0,35.80713609102276,0.21196488992145218,0.9064867870131227
50,Zero-filled,,,,35.85524010894568,0.21220669974285594,0.9060468139723998
51,ISRSL0_wiener,0.077,0.3,5.0,39.90643579825635,0.18236340301073586,0.942437744229769
51,ISRSL0_BM3D,0.077,0.3,5.0,39.83332695551013,0.18525312477405964,0.9408303741929085
51,SL0,0.077,0.3,5.0,37.71809303071906,0.18848829482424287,0.9230009224737482
51,Zero-filled,,,,36.113689628569944,0.18872018430646012,0.9213936328320985
52,ISRSL0_wiener,0.077,0.3,5.0,39.15963724809672,0.19661522542619597,0.9466346703752045
52,ISRSL0_BM3D,0.077,0.3,5.0,38.85350486835654,0.19404571716592714,0.9417983927969327
52,SL0,0.077,0.3,5.0,36.360486153598764,0.2245081727392169,0.9012371086112451
52,Zero-filled,,,,36.363306829471476,0.2245550781671606,0.9005642795796002
53,ISRSL0_wiener,0.077,0.3,5.0,37.735822958923976,0.23387276234363197,0.9122547821833976
53,ISRSL0_BM3D,0.077,0.3,5.0,36.91691527734396,0.24426505946969765,0.904375386766289
53,SL0,0.077,0.3,5.0,36.262460561362715,0.23688564568497394,0.8982292629501861
53,Zero-filled,,,,36.910388229795956,0.23688515353562,0.898295168953602
54,ISRSL0_wiener,0.077,0.3,5.0,41.69673472219127,0.1458848065999272,0.960901559637704
54,ISRSL0_BM3D,0.077,0.3,5.0,41.052886977712426,0.14249285307051537,0.9615327436596329
54,SL0,0.077,0.3,5.0,38.902567209062404,0.15514046907175313,0.9369210982595141
54,Zero-filled,,,,37.952698902061286,0.155262213174905,0.9357650641878368
55,ISRSL0_wiener,0.077,0.3,5.0,37.60857824516674,0.2260084749067201,0.9301920621323267
55,ISRSL0_BM3D,0.077,0.3,5.0,36.9361253701677,0.22872974910152039,0.9215892851586477
55,SL0,0.077,0.3,5.0,33.40495515809947,0.24269429804197096,0.8978661057045974
55,Zero-filled,,,,31.27787770988583,0.24312846803231042,0.8949276246340752
56,ISRSL0_wiener,0.077,0.3,5.0,28.517721004296593,0.31548745679176293,0.8816669423343318
56,ISRSL0_BM3D,0.077,0.3,5.0,27.846108687504373,0.3198995168780825,0.8709885063928228
56,SL0,0.077,0.3,5.0,27.947984719913954,0.3235665989884104,0.8636462887638866
56,Zero-filled,,,,26.613718280107996,0.32406481151780653,0.8615215940609786
57,ISRSL0_wiener,0.077,0.3,5.0,39.691385683955346,0.17665083861764652,0.9544374860252287
57,ISRSL0_BM3D,0.077,0.3,5.0,39.86146640740533,0.16947664450943956,0.9533030071107589
57,SL0,0.077,0.3,5.0,36.89202571292193,0.2000612033433142,0.9146617073379141
57,Zero-filled,,,,36.29136590122276,0.2001793028567104,0.9138844996728257
58,ISRSL0_wiener,0.077,0.3,5.0,37.16376636211556,0.22349784048764068,0.9173797131588852
58,ISRSL0_BM3D,0.077,0.3,5.0,35.264027964926775,0.23417293295109548,0.9071642190024743
58,SL0,0.077,0.3,5.0,35.70236648090825,0.22897583454476494,0.8979704515431515
58,Zero-filled,,,,34.04885263002201,0.22932410530524444,0.8957707411087715
59,ISRSL0_wiener,0.077,0.3,5.0,38.69350423493748,0.19798630799153547,0.9610812828207826
59,ISRSL0_BM3D,0.077,0.3,5.0,37.92997070888449,0.18206386750659279,0.9618185092249231
59,SL0,0.077,0.3,5.0,34.32719857479223,0.2419983363747413,0.8995247373894096
59,Zero-filled,,,,33.40179457605366,0.24211584570345937,0.8985412880833944
60,ISRSL0_wiener,0.077,0.3,5.0,35.76484046926908,0.2813435398275442,0.8900979520647673
60,ISRSL0_BM3D,0.077,0.3,5.0,34.66177090525909,0.28851627997446844,0.8776256142502501
60,SL0,0.077,0.3,5.0,34.58930420882928,0.29390436537244596,0.8672550265525146
60,Zero-filled,,,,32.78215671997475,0.2942836385490096,0.8649328771715681
61,ISRSL0_wiener,0.077,0.3,5.0,36.52828558964497,0.21539815138902974,0.9503833844391502
61,ISRSL0_BM3D,0.077,0.3,5.0,34.896769827674994,0.20505065483860652,0.9396953739359751
61,SL0,0.077,0.3,5.0,34.73204461052854,0.25331624661611135,0.8911811728310627
61,Zero-filled,,,,34.271949445646214,0.25337795510538547,0.8904829978359806
62,ISRSL0_wiener,0.077,0.3,5.0,43.23776870149446,0.11267920315901107,0.9775480089638723
62,ISRSL0_BM3D,0.077,0.3,5.0,41.81830523519344,0.1037061708273268,0.9776467857253573
62,SL0,0.077,0.3,5.0,38.29402627960663,0.135446411177605,0.9450597584433892
62,Zero-filled,,,,38.68719835275511,0.13556441858298868,0.944948830082594
63,ISRSL0_wiener,0.077,0.3,5.0,36.647973355085284,0.1836214118529352,0.9488563735197851
63,ISRSL0_BM3D,0.077,0.3,5.0,36.22669008023371,0.17736752659438126,0.9435980365946713
63,SL0,0.077,0.3,5.0,34.65493767729197,0.20765018851465497,0.9101276399043657
63,Zero-filled,,,,35.10412603194944,0.20777319704930738,0.910009061224072
64,ISRSL0_wiener,0.077,0.3,5.0,39.97817766938717,0.16343593351433242,0.969046963536231
64,ISRSL0_BM3D,0.077,0.3,5.0,39.704535603877375,0.1576635883884013,0.9655019192404845
64,SL0,0.077,0.3,5.0,36.402247323685174,0.20315589751034902,0.9171906273157585
64,Zero-filled,,,,36.077970877754915,0.20328720641375916,0.9165024412875128
65,ISRSL0_wiener,0.077,0.3,5.0,32.86744182024016,0.29113483714200034,0.8881706012793449
65,ISRSL0_BM3D,0.077,0.3,5.0,29.825364032745668,0.29605743351469355,0.8744456394205801
65,SL0,0.077,0.3,5.0,30.09501167358764,0.3014073095133874,0.8661947634508022
65,Zero-filled,,,,27.71305706411225,0.30245530823236116,0.8612125018072861
66,ISRSL0_wiener,0.077,0.3,5.0,35.42263710587231,0.2051632821678717,0.9465968453389108
66,ISRSL0_BM3D,0.077,0.3,5.0,35.889684884952075,0.19821041927373423,0.9469878503560556
66,SL0,0.077,0.3,5.0,35.73136286087607,0.2206557811656532,0.9145142297823773
66,Zero-filled,,,,34.50060722603914,0.2208595315883271,0.9134156391189822
67,ISRSL0_wiener,0.077,0.3,5.0,38.584573629461914,0.1950795559331981,0.9573134219349507
67,ISRSL0_BM3D,0.077,0.3,5.0,38.21661380230453,0.18416931794157068,0.9544101796875417
67,SL0,0.077,0.3,5.0,35.45794288515452,0.2351274575375665,0.8968252414877493
67,Zero-filled,,,,35.052869090092045,0.23520985820367407,0.8961353576265454
68,ISRSL0_wiener,0.077,0.3,5.0,38.9462826657013,0.18346255319691251,0.9603585438735954
68,ISRSL0_BM3D,0.077,0.3,5.0,38.949116227157184,0.17114556124806046,0.9609926262249576
68,SL0,0.077,0.3,5.0,34.77420853913819,0.22438934401713956,0.9001602773651737
68,Zero-filled,,,,34.116121430413614,0.22449518606842503,0.899347602158756
69,ISRSL0_wiener,0.077,0.3,5.0,35.117839529060554,0.30938172485070037,0.8719682847439439
69,ISRSL0_BM3D,0.077,0.3,5.0,34.61172780778392,0.3158317877580628,0.8595651358474156
69,SL0,0.077,0.3,5.0,33.116254196194895,0.320720041730207,0.850504101566542
69,Zero-filled,,,,34.17655943305806,0.32069699124611656,0.8508137884067849
70,ISRSL0_wiener,0.077,0.3,5.0,40.874240869126695,0.10898508007094859,0.976353932976455
70,ISRSL0_BM3D,0.077,0.3,5.0,42.81845383792106,0.09647161005140878,0.980891767413123
70,SL0,0.077,0.3,5.0,34.56765947733777,0.11850946917014911,0.9567942950034687
70,Zero-filled,,,,34.02988386391524,0.11865159924104214,0.9560580583575848
71,ISRSL0_wiener,0.077,0.3,5.0,39.75516011321978,0.18722945636824737,0.9408622011648662
71,ISRSL0_BM3D,0.077,0.3,5.0,39.63610500561616,0.1866690172100572,0.9386068595047321
71,SL0,0.077,0.3,5.0,36.37898856262903,0.19938710526527434,0.9114766776017943
71,Zero-filled,,,,37.48310509825404,0.19937218138006682,0.9111743858214143
72,ISRSL0_wiener,0.077,0.3,5.0,40.78459549595433,0.1340863479224399,0.9690466602494892
72,ISRSL0_BM3D,0.077,0.3,5.0,40.445180435094876,0.12309886122790206,0.9678806162248683
72,SL0,0.077,0.3,5.0,38.26566147433462,0.15198320872049703,0.9389083021120308
72,Zero-filled,,,,38.28496238426581,0.1520912929751911,0.938726950192154
73,ISRSL0_wiener,0.077,0.3,5.0,41.29682172308182,0.15262455302716182,0.9640871852058231
73,ISRSL0_BM3D,0.077,0.3,5.0,41.96490292449521,0.14200543140775085,0.9681386279820305
73,SL0,0.077,0.3,5.0,39.01125829416806,0.16263148809389896,0.9396378089153608
73,Zero-filled,,,,38.826028461496165,0.1626979425973684,0.9392860848903914
74,ISRSL0_wiener,0.077,0.3,5.0,38.29241021259237,0.22194744286065585,0.9267172238287699
74,ISRSL0_BM3D,0.077,0.3,5.0,37.992996950279704,0.2256256451424549,0.9229038695033747
74,SL0,0.077,0.3,5.0,35.99512314317575,0.2400879664013198,0.8983253870712643
74,Zero-filled,,,,36.59171940796645,0.24007955425848232,0.898089951922905
75,ISRSL0_wiener,0.077,0.3,5.0,38.37288356799953,0.20368630380252137,0.9453511364252396
